outcome_type,family,tumor_type,endpoint,n,positive,negative,representations_retained,n_representations_retained,consensus_class,effect_TITAN,effect_GigaSSL,effect_ProvGigaPath,priority_score,TITAN_tss_random_metric,TITAN_tss_grouped_metric,TITAN_tss_status,TITAN_tss_near_chance_or_worse,matched_grouped_metric_TITAN,matched_grouped_metric_GigaSSL,matched_grouped_metric_ProvGigaPath,matched_grouped_retained_TITAN,matched_grouped_retained_GigaSSL,matched_grouped_retained_ProvGigaPath,sample_size_maturity,matched_tss_retention_class,internal_robustness_class,interpretation
continuous,thorsson,PCPG,T Cells CD4 Memory Activated,175,,,None,0,no effect-threshold crossing,-0.256357503536378,-0.153620228815642,-0.166890857399901,-0.153620228815642,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,thorsson,PCPG,T Cells CD4 Memory Resting,175,,,None,0,no effect-threshold crossing,-0.0787712658550028,-0.111101491101709,-0.20527483080981,-0.0787712658550028,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,thorsson,PCPG,T Cells CD4 Naive,175,,,None,0,no effect-threshold crossing,-0.144869525168955,-0.201480586052121,-0.148853196828107,-0.144869525168955,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,thorsson,PCPG,T Cells CD8,175,,,None,0,no effect-threshold crossing,-0.0362226671964516,-0.152791127798295,-0.0673144170754432,-0.0362226671964516,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,thorsson,PCPG,T Cells Follicular Helper,175,,,None,0,no effect-threshold crossing,-0.0229567698631084,-0.0746792645470498,-0.0697694670019666,-0.0229567698631084,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,thorsson,PCPG,T Cells Regulatory Tregs,175,,,None,0,no effect-threshold crossing,-0.0557324441277778,-0.0992019661662025,-0.0344997624316248,-0.0344997624316248,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,thorsson,PCPG,TCR Evenness,80,,,None,0,no effect-threshold crossing,-0.0427452569839757,-0.0616583867172533,-0.228684824712935,-0.0427452569839757,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,thorsson,PCPG,TCR Richness,175,,,None,0,no effect-threshold crossing,-0.00291683357314465,-0.0310723333612581,-0.0818994460156404,-0.00291683357314465,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,thorsson,PCPG,TCR Shannon,110,,,None,0,no effect-threshold crossing,-0.0569772613052155,-0.10703681839608,-0.18750969184766,-0.0569772613052155,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,thorsson,PCPG,TGF-beta Response,175,,,ProvGigaPath,1,unique to ProvGigaPath,0.198148476208488,0.143710473780122,0.264436365259037,0.264436365259037,0.300389863588224,0.230689627963557,retained under TSS grouping,False,0.203844424530527,-0.00487968705469011,0.250801118451621,False,False,True,True,complete retention,R3: mature with partial or single-representation retention,R3: mature with partial or single-representation retention; internal TCGA prioritisation only; external validation required
continuous,thorsson,PCPG,Th1 Cells,175,,,None,0,no effect-threshold crossing,0.0262298120983645,0.118097106018628,0.00371652681400092,0.118097106018628,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,thorsson,PCPG,Th17 Cells,175,,,None,0,no effect-threshold crossing,-0.020664997908691,0.0965354487606166,0.0418493389889403,0.0965354487606166,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,thorsson,PCPG,Th2 Cells,175,,,None,0,no effect-threshold crossing,-0.211204269653956,-0.126655896266087,-0.370309349224677,-0.126655896266087,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,thorsson,PCPG,Wound Healing,175,,,None,0,no effect-threshold crossing,0.0561428347179995,0.0624557187607363,0.0782937994046115,0.0782937994046115,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,thorsson,PRAD,Aneuploidy Score,352,,,None,0,no effect-threshold crossing,0.144722918295852,0.108074506426544,0.10557600645578,0.144722918295852,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,thorsson,PRAD,B Cells Memory,297,,,None,0,no effect-threshold crossing,0.0554047884417104,0.0107624631243127,0.0445792999491276,0.0554047884417104,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,thorsson,PRAD,B Cells Naive,297,,,None,0,no effect-threshold crossing,0.0191290325898608,0.00614971772010542,0.0458379051064123,0.0458379051064123,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,thorsson,PRAD,BCR Evenness,78,,,None,0,no effect-threshold crossing,-0.0080838636365459,-0.0820716132915942,-0.244120549499681,-0.0080838636365459,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,thorsson,PRAD,BCR Richness,123,,,None,0,no effect-threshold crossing,-0.0820295646256522,-0.082463051163238,-0.0985017873639591,-0.0820295646256522,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,thorsson,PRAD,BCR Shannon,123,,,None,0,no effect-threshold crossing,0.0348869829080195,-0.0661251891828925,-0.0309094838413846,0.0348869829080195,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,thorsson,PRAD,CTA Score,297,,,None,0,no effect-threshold crossing,-0.0302943121613117,-0.0333743049340027,-0.0549186435338875,-0.0302943121613117,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,thorsson,PRAD,Dendritic Cells Activated,297,,,None,0,no effect-threshold crossing,-0.0881559993694467,-0.0498915116464933,-0.11638337649663,-0.0498915116464933,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,thorsson,PRAD,Dendritic Cells Resting,297,,,None,0,no effect-threshold crossing,-0.0309086024234235,-0.0402687873633343,-0.0160744662397363,-0.0160744662397363,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,thorsson,PRAD,Eosinophils,297,,,None,0,no effect-threshold crossing,-0.0993943770396726,-0.0547210108705123,-0.0999577414834814,-0.0547210108705123,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,thorsson,PRAD,Fraction Altered,365,,,TITAN,1,unique to TITAN,0.214157467189404,0.154571931496941,0.179663582133318,0.214157467189404,,,not evaluated in TITAN candidate TSS analysis,False,0.163618722559723,0.0613185845293126,0.0550363076674033,False,False,False,True,no retention,R4: limited or cohort-structure-sensitive internal evidence,R4: limited or cohort-structure-sensitive internal evidence; internal TCGA prioritisation only; external validation required
continuous,thorsson,PRAD,Homologous Recombination Defects,352,,,None,0,no effect-threshold crossing,0.129539272078064,0.163059549370701,0.149111493510735,0.163059549370701,0.245128941889341,0.204257119510207,retained under TSS grouping,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,thorsson,PRAD,IFN-gamma Response,297,,,None,0,no effect-threshold crossing,-0.0351306508955001,0.0115096732063993,0.00912557762231481,0.0115096732063993,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
continuous,thorsson,PRAD,Indel Neoantigens,253,,,None,0,no effect-threshold crossing,-0.000516991646895448,-0.0571584878070959,-0.0827695070037422,-0.000516991646895448,,,not evaluated in TITAN candidate TSS analysis,False,,,,False,False,False,False,not evaluated: no primary crossing,not prioritised: no primary crossing,not prioritised: no primary crossing; internal TCGA prioritisation only; external validation required
